outer_fold_patient_id,evaluation_mode,normalization,classifier,feature_name,initial_frozen_order,ranking_position,model_input_position,feature_importance,survived_variance_filter,survived_top_k,survived_correlation_pruning,removed_at_stage
96305,native_rows,jackknife_median,logistic_regression,AvgSampEn,28,25,,0.01757222601406684,True,False,False,top_k
96305,native_rows,jackknife_median,logistic_regression,MaxSampEn,29,16,14.0,0.02776942245217193,True,True,True,retained
96305,native_rows,jackknife_median,logistic_regression,MedianSampEn,30,7,7.0,0.0471599533699325,True,True,True,retained
96305,native_rows,jackknife_median,logistic_regression,StdSampEn,31,24,,0.019361350179317994,True,False,False,top_k
96305,native_rows,jackknife_median,logistic_regression,KurtosisSampEn,32,29,,0.014593899032187671,True,False,False,top_k
96305,native_rows,jackknife_median,logistic_regression,SkewnessSampEn,33,27,,0.01622234795322626,True,False,False,top_k
96305,native_rows,jackknife_median,logistic_regression,AUC_SampEn,34,13,12.0,0.03151308125649271,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,minimum,1,28,,0.015891750366885622,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,maximum,2,31,,0.01308442644959698,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,mean,3,34,,0.006540114025666596,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,median,4,3,3.0,0.056499703414550344,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,kurtosis,5,10,9.0,0.03414837788039685,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,skewness,6,11,10.0,0.03373631965651744,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,mean_absolute_value,7,5,5.0,0.04938376190138379,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,root_mean_square,8,12,11.0,0.033540148109352325,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,peak_to_peak,9,30,,0.013911956627768247,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,waveform_length,10,1,1.0,0.06826384589464536,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,zero_crossing_count,11,26,,0.01735289131998289,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,slope_sign_change_count,12,21,,0.021421025886309987,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,approximate_entropy,13,8,8.0,0.04334691165505537,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,permutation_entropy,14,23,,0.020015899619389634,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,fuzzy_entropy,15,19,16.0,0.024895976793651152,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,distribution_entropy,16,32,,0.012441349418248352,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,svd_entropy,17,2,2.0,0.058305834106111336,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,lempel_ziv_complexity,18,15,13.0,0.027862162092817548,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,hjorth_mobility,19,14,,0.02979169790884349,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,extra_trees,hjorth_complexity,20,17,15.0,0.027484260290358102,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,katz_fractal_dimension,21,33,,0.009023356183522605,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,higuchi_fractal_dimension,22,22,,0.020420734372371234,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,detrended_fluctuation_analysis,23,20,17.0,0.023115009294572473,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,mean_frequency,24,18,,0.02520098349856298,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,extra_trees,median_frequency,25,4,4.0,0.052355060274705864,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,26,9,,0.0394091352265604,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,extra_trees,spectral_entropy,27,6,6.0,0.048365027474777084,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,AvgSampEn,28,25,,0.01757222601406684,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,MaxSampEn,29,16,14.0,0.02776942245217193,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,MedianSampEn,30,7,7.0,0.0471599533699325,True,True,True,retained
96305,native_rows,jackknife_median,extra_trees,StdSampEn,31,24,,0.019361350179317994,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,KurtosisSampEn,32,29,,0.014593899032187671,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,SkewnessSampEn,33,27,,0.01622234795322626,True,False,False,top_k
96305,native_rows,jackknife_median,extra_trees,AUC_SampEn,34,13,12.0,0.03151308125649271,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,minimum,1,28,,0.015891750366885622,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,maximum,2,31,,0.01308442644959698,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,mean,3,34,,0.006540114025666596,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,median,4,3,3.0,0.056499703414550344,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,kurtosis,5,10,9.0,0.03414837788039685,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,skewness,6,11,10.0,0.03373631965651744,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,mean_absolute_value,7,5,5.0,0.04938376190138379,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,root_mean_square,8,12,11.0,0.033540148109352325,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,peak_to_peak,9,30,,0.013911956627768247,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,waveform_length,10,1,1.0,0.06826384589464536,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,zero_crossing_count,11,26,,0.01735289131998289,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,slope_sign_change_count,12,21,,0.021421025886309987,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,approximate_entropy,13,8,8.0,0.04334691165505537,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,permutation_entropy,14,23,,0.020015899619389634,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,fuzzy_entropy,15,19,16.0,0.024895976793651152,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,distribution_entropy,16,32,,0.012441349418248352,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,svd_entropy,17,2,2.0,0.058305834106111336,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,lempel_ziv_complexity,18,15,13.0,0.027862162092817548,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,hjorth_mobility,19,14,,0.02979169790884349,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,random_forest,hjorth_complexity,20,17,15.0,0.027484260290358102,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,katz_fractal_dimension,21,33,,0.009023356183522605,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,higuchi_fractal_dimension,22,22,,0.020420734372371234,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,detrended_fluctuation_analysis,23,20,17.0,0.023115009294572473,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,mean_frequency,24,18,,0.02520098349856298,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,random_forest,median_frequency,25,4,4.0,0.052355060274705864,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,26,9,,0.0394091352265604,True,True,False,correlation_pruning
96305,native_rows,jackknife_median,random_forest,spectral_entropy,27,6,6.0,0.048365027474777084,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,AvgSampEn,28,25,,0.01757222601406684,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,MaxSampEn,29,16,14.0,0.02776942245217193,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,MedianSampEn,30,7,7.0,0.0471599533699325,True,True,True,retained
96305,native_rows,jackknife_median,random_forest,StdSampEn,31,24,,0.019361350179317994,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,KurtosisSampEn,32,29,,0.014593899032187671,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,SkewnessSampEn,33,27,,0.01622234795322626,True,False,False,top_k
96305,native_rows,jackknife_median,random_forest,AUC_SampEn,34,13,12.0,0.03151308125649271,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,minimum,1,25,,0.019481083307094915,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,maximum,2,26,,0.01799626667655003,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,mean,3,34,,0.008396691783311304,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,median,4,1,1.0,0.07648655632011993,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,kurtosis,5,10,10.0,0.03460766604447849,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,skewness,6,13,12.0,0.03216907228843344,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,mean_absolute_value,7,8,8.0,0.03885491929484896,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,root_mean_square,8,16,14.0,0.030623925421871954,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,peak_to_peak,9,28,,0.016081798355747464,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,waveform_length,10,2,2.0,0.05730788624264395,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,zero_crossing_count,11,27,,0.017232351636197966,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,slope_sign_change_count,12,17,15.0,0.028904322666710898,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,approximate_entropy,13,9,9.0,0.036360400955412556,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,permutation_entropy,14,23,,0.02139983029000313,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,fuzzy_entropy,15,4,4.0,0.04379062358159349,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,distribution_entropy,16,31,,0.014291537720062216,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,svd_entropy,17,3,3.0,0.05129677117803546,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,lempel_ziv_complexity,18,5,5.0,0.04336902554136776,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,hjorth_mobility,19,15,,0.03077040303697137,True,True,False,correlation_pruning
96305,native_rows,calibration_median,logistic_regression,hjorth_complexity,20,20,17.0,0.02403553275938016,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,katz_fractal_dimension,21,33,,0.012737285013477886,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,higuchi_fractal_dimension,22,21,,0.024011795977459196,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,detrended_fluctuation_analysis,23,18,16.0,0.027062625631507003,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,mean_frequency,24,19,,0.024123532767732558,True,True,False,correlation_pruning
96305,native_rows,calibration_median,logistic_regression,median_frequency,25,12,11.0,0.032944520280358644,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,26,11,,0.03459691920808548,True,True,False,correlation_pruning
96305,native_rows,calibration_median,logistic_regression,spectral_entropy,27,7,7.0,0.041332197682491155,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,AvgSampEn,28,30,,0.014733310883321684,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,MaxSampEn,29,22,,0.02261640881323901,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,MedianSampEn,30,6,6.0,0.04171041900928754,True,True,True,retained
96305,native_rows,calibration_median,logistic_regression,StdSampEn,31,24,,0.020048717889613953,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,KurtosisSampEn,32,29,,0.015482806711378036,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,SkewnessSampEn,33,32,,0.013325848030245219,True,False,False,top_k
96305,native_rows,calibration_median,logistic_regression,AUC_SampEn,34,14,13.0,0.03181694700096711,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,minimum,1,25,,0.019481083307094915,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,maximum,2,26,,0.01799626667655003,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,mean,3,34,,0.008396691783311304,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,median,4,1,1.0,0.07648655632011993,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,kurtosis,5,10,10.0,0.03460766604447849,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,skewness,6,13,12.0,0.03216907228843344,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,mean_absolute_value,7,8,8.0,0.03885491929484896,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,root_mean_square,8,16,14.0,0.030623925421871954,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,peak_to_peak,9,28,,0.016081798355747464,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,waveform_length,10,2,2.0,0.05730788624264395,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,zero_crossing_count,11,27,,0.017232351636197966,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,slope_sign_change_count,12,17,15.0,0.028904322666710898,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,approximate_entropy,13,9,9.0,0.036360400955412556,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,permutation_entropy,14,23,,0.02139983029000313,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,fuzzy_entropy,15,4,4.0,0.04379062358159349,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,distribution_entropy,16,31,,0.014291537720062216,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,svd_entropy,17,3,3.0,0.05129677117803546,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,lempel_ziv_complexity,18,5,5.0,0.04336902554136776,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,hjorth_mobility,19,15,,0.03077040303697137,True,True,False,correlation_pruning
96305,native_rows,calibration_median,extra_trees,hjorth_complexity,20,20,17.0,0.02403553275938016,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,katz_fractal_dimension,21,33,,0.012737285013477886,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,higuchi_fractal_dimension,22,21,,0.024011795977459196,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,detrended_fluctuation_analysis,23,18,16.0,0.027062625631507003,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,mean_frequency,24,19,,0.024123532767732558,True,True,False,correlation_pruning
96305,native_rows,calibration_median,extra_trees,median_frequency,25,12,11.0,0.032944520280358644,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,26,11,,0.03459691920808548,True,True,False,correlation_pruning
96305,native_rows,calibration_median,extra_trees,spectral_entropy,27,7,7.0,0.041332197682491155,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,AvgSampEn,28,30,,0.014733310883321684,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,MaxSampEn,29,22,,0.02261640881323901,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,MedianSampEn,30,6,6.0,0.04171041900928754,True,True,True,retained
96305,native_rows,calibration_median,extra_trees,StdSampEn,31,24,,0.020048717889613953,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,KurtosisSampEn,32,29,,0.015482806711378036,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,SkewnessSampEn,33,32,,0.013325848030245219,True,False,False,top_k
96305,native_rows,calibration_median,extra_trees,AUC_SampEn,34,14,13.0,0.03181694700096711,True,True,True,retained
96305,native_rows,calibration_median,random_forest,minimum,1,25,,0.019481083307094915,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,maximum,2,26,,0.01799626667655003,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,mean,3,34,,0.008396691783311304,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,median,4,1,1.0,0.07648655632011993,True,True,True,retained
96305,native_rows,calibration_median,random_forest,kurtosis,5,10,10.0,0.03460766604447849,True,True,True,retained
96305,native_rows,calibration_median,random_forest,skewness,6,13,12.0,0.03216907228843344,True,True,True,retained
96305,native_rows,calibration_median,random_forest,mean_absolute_value,7,8,8.0,0.03885491929484896,True,True,True,retained
96305,native_rows,calibration_median,random_forest,root_mean_square,8,16,14.0,0.030623925421871954,True,True,True,retained
96305,native_rows,calibration_median,random_forest,peak_to_peak,9,28,,0.016081798355747464,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,waveform_length,10,2,2.0,0.05730788624264395,True,True,True,retained
96305,native_rows,calibration_median,random_forest,zero_crossing_count,11,27,,0.017232351636197966,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,slope_sign_change_count,12,17,15.0,0.028904322666710898,True,True,True,retained
96305,native_rows,calibration_median,random_forest,approximate_entropy,13,9,9.0,0.036360400955412556,True,True,True,retained
96305,native_rows,calibration_median,random_forest,permutation_entropy,14,23,,0.02139983029000313,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,fuzzy_entropy,15,4,4.0,0.04379062358159349,True,True,True,retained
96305,native_rows,calibration_median,random_forest,distribution_entropy,16,31,,0.014291537720062216,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,svd_entropy,17,3,3.0,0.05129677117803546,True,True,True,retained
96305,native_rows,calibration_median,random_forest,lempel_ziv_complexity,18,5,5.0,0.04336902554136776,True,True,True,retained
96305,native_rows,calibration_median,random_forest,hjorth_mobility,19,15,,0.03077040303697137,True,True,False,correlation_pruning
96305,native_rows,calibration_median,random_forest,hjorth_complexity,20,20,17.0,0.02403553275938016,True,True,True,retained
96305,native_rows,calibration_median,random_forest,katz_fractal_dimension,21,33,,0.012737285013477886,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,higuchi_fractal_dimension,22,21,,0.024011795977459196,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,detrended_fluctuation_analysis,23,18,16.0,0.027062625631507003,True,True,True,retained
96305,native_rows,calibration_median,random_forest,mean_frequency,24,19,,0.024123532767732558,True,True,False,correlation_pruning
96305,native_rows,calibration_median,random_forest,median_frequency,25,12,11.0,0.032944520280358644,True,True,True,retained
96305,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,26,11,,0.03459691920808548,True,True,False,correlation_pruning
96305,native_rows,calibration_median,random_forest,spectral_entropy,27,7,7.0,0.041332197682491155,True,True,True,retained
96305,native_rows,calibration_median,random_forest,AvgSampEn,28,30,,0.014733310883321684,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,MaxSampEn,29,22,,0.02261640881323901,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,MedianSampEn,30,6,6.0,0.04171041900928754,True,True,True,retained
96305,native_rows,calibration_median,random_forest,StdSampEn,31,24,,0.020048717889613953,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,KurtosisSampEn,32,29,,0.015482806711378036,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,SkewnessSampEn,33,32,,0.013325848030245219,True,False,False,top_k
96305,native_rows,calibration_median,random_forest,AUC_SampEn,34,14,13.0,0.03181694700096711,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,minimum,1,32,,0.014027733007409818,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,maximum,2,29,,0.017902575375658324,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,mean,3,34,,0.0059271032592558325,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,median,4,24,,0.02192231422564583,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,kurtosis,5,13,10.0,0.034087495119151615,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,skewness,6,17,14.0,0.029605277961251626,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,mean_absolute_value,7,8,6.0,0.03691614916159718,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,root_mean_square,8,23,,0.023685939116691153,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,peak_to_peak,9,19,16.0,0.026039948821534258,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,waveform_length,10,3,3.0,0.048233086722097154,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,zero_crossing_count,11,30,,0.01618157029894627,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,slope_sign_change_count,12,12,9.0,0.034217164751820704,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,approximate_entropy,13,10,8.0,0.03673638458010909,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,14,20,,0.024842649764832185,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,logistic_regression,fuzzy_entropy,15,9,7.0,0.03681344162593342,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,distribution_entropy,16,22,,0.02405461592553264,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,17,6,,0.043285567412067086,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,logistic_regression,lempel_ziv_complexity,18,15,12.0,0.0318240518923698,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,19,4,4.0,0.04535079892090207,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,hjorth_complexity,20,21,,0.024658737532469437,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,katz_fractal_dimension,21,33,,0.009094807114945482,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,higuchi_fractal_dimension,22,18,15.0,0.027922492223971203,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,detrended_fluctuation_analysis,23,16,13.0,0.03142682753705417,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,24,11,,0.034535180931527625,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,logistic_regression,median_frequency,25,2,2.0,0.048493307861165555,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,26,5,,0.04387526309206793,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,logistic_regression,spectral_entropy,27,14,11.0,0.03255036632475653,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,AvgSampEn,28,27,,0.019895513651274267,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,MaxSampEn,29,25,,0.020315886058828624,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,MedianSampEn,30,1,1.0,0.05871621890521736,True,True,True,retained
96305,native_rows,calibration_median_iqr,logistic_regression,StdSampEn,31,26,,0.020242828262423337,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,KurtosisSampEn,32,31,,0.015828117909461988,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,SkewnessSampEn,33,28,,0.019018408746013748,True,False,False,top_k
96305,native_rows,calibration_median_iqr,logistic_regression,AUC_SampEn,34,7,5.0,0.04177217590601672,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,minimum,1,32,,0.014027733007409818,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,maximum,2,29,,0.017902575375658324,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,mean,3,34,,0.0059271032592558325,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,median,4,24,,0.02192231422564583,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,kurtosis,5,13,10.0,0.034087495119151615,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,skewness,6,17,14.0,0.029605277961251626,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,mean_absolute_value,7,8,6.0,0.03691614916159718,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,root_mean_square,8,23,,0.023685939116691153,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,peak_to_peak,9,19,16.0,0.026039948821534258,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,waveform_length,10,3,3.0,0.048233086722097154,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,zero_crossing_count,11,30,,0.01618157029894627,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,slope_sign_change_count,12,12,9.0,0.034217164751820704,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,approximate_entropy,13,10,8.0,0.03673638458010909,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,14,20,,0.024842649764832185,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,extra_trees,fuzzy_entropy,15,9,7.0,0.03681344162593342,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,distribution_entropy,16,22,,0.02405461592553264,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,svd_entropy,17,6,,0.043285567412067086,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,extra_trees,lempel_ziv_complexity,18,15,12.0,0.0318240518923698,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,19,4,4.0,0.04535079892090207,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,hjorth_complexity,20,21,,0.024658737532469437,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,katz_fractal_dimension,21,33,,0.009094807114945482,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,higuchi_fractal_dimension,22,18,15.0,0.027922492223971203,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,detrended_fluctuation_analysis,23,16,13.0,0.03142682753705417,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,mean_frequency,24,11,,0.034535180931527625,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,extra_trees,median_frequency,25,2,2.0,0.048493307861165555,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,26,5,,0.04387526309206793,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,extra_trees,spectral_entropy,27,14,11.0,0.03255036632475653,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,AvgSampEn,28,27,,0.019895513651274267,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,MaxSampEn,29,25,,0.020315886058828624,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,MedianSampEn,30,1,1.0,0.05871621890521736,True,True,True,retained
96305,native_rows,calibration_median_iqr,extra_trees,StdSampEn,31,26,,0.020242828262423337,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,KurtosisSampEn,32,31,,0.015828117909461988,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,SkewnessSampEn,33,28,,0.019018408746013748,True,False,False,top_k
96305,native_rows,calibration_median_iqr,extra_trees,AUC_SampEn,34,7,5.0,0.04177217590601672,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,minimum,1,32,,0.014027733007409818,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,maximum,2,29,,0.017902575375658324,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,mean,3,34,,0.0059271032592558325,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,median,4,24,,0.02192231422564583,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,kurtosis,5,13,10.0,0.034087495119151615,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,skewness,6,17,14.0,0.029605277961251626,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,mean_absolute_value,7,8,6.0,0.03691614916159718,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,root_mean_square,8,23,,0.023685939116691153,True,False,False,top_k
