outer_fold_patient_id,evaluation_mode,normalization,classifier,removed_feature,retained_feature,absolute_spearman_correlation,threshold
26502,common_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9981259803676114,0.9
26502,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9099259811744188,0.9
26502,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9649313946023426,0.9
26502,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9790298508936008,0.9
26502,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9370912381614506,0.9
26502,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9935108030160553,0.9
26502,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9649313946023426,0.9
26502,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9790298508936008,0.9
26502,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9370912381614506,0.9
26502,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9935108030160553,0.9
26502,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9649313946023426,0.9
26502,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9790298508936008,0.9
26502,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9370912381614506,0.9
26502,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9935108030160553,0.9
26502,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9138463266555199,0.9
26502,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,common_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9138463266555199,0.9
26502,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,common_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9138463266555199,0.9
26502,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9291076798501902,0.9
26502,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9658649429299448,0.9
26502,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9338697775069768,0.9
26502,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9094863914239076,0.9
26502,native_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.9983398722623847,0.9
26502,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9291076798501902,0.9
26502,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9658649429299448,0.9
26502,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9338697775069768,0.9
26502,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9094863914239076,0.9
26502,native_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.9983398722623847,0.9
26502,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9291076798501902,0.9
26502,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9658649429299448,0.9
26502,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9338697775069768,0.9
26502,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9094863914239076,0.9
26502,native_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.9983398722623847,0.9
26502,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9605699152935444,0.9
26502,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9760525563499435,0.9
26502,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9301564949162203,0.9
26502,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9605699152935444,0.9
26502,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9760525563499435,0.9
26502,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9301564949162203,0.9
26502,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9605699152935444,0.9
26502,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9760525563499435,0.9
26502,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9301564949162203,0.9
26502,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9768931211085323,0.9
26502,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9689874507420491,0.9
26502,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9442434397454076,0.9
26502,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9923502005323559,0.9
26502,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9138463266555199,0.9
26502,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,native_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9138463266555199,0.9
26502,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.9742520318660743,0.9
26502,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,svd_entropy,0.9781915187497788,0.9
26502,native_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9138463266555199,0.9
27245,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9577228178160136,0.9
27245,common_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.9142525746379893,0.9
27245,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9577228178160136,0.9
27245,common_rows,none,extra_trees,median_frequency,hjorth_complexity,0.9142525746379893,0.9
27245,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9577228178160136,0.9
27245,common_rows,none,random_forest,median_frequency,hjorth_complexity,0.9142525746379893,0.9
27245,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9697779647390966,0.9
27245,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9386327811193872,0.9
27245,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9800057559753457,0.9
27245,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9697779647390966,0.9
27245,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9386327811193872,0.9
27245,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9800057559753457,0.9
27245,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9697779647390966,0.9
27245,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9386327811193872,0.9
27245,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9800057559753457,0.9
27245,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9472339538780007,0.9
27245,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9739837457786003,0.9
27245,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9145351106982141,0.9
27245,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9472339538780007,0.9
27245,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9739837457786003,0.9
27245,common_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9145351106982141,0.9
27245,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9472339538780007,0.9
27245,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9739837457786003,0.9
27245,common_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9145351106982141,0.9
27245,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9581699522451894,0.9
27245,native_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.9214730477275598,0.9
27245,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9581699522451894,0.9
27245,native_rows,none,extra_trees,median_frequency,hjorth_complexity,0.9214730477275598,0.9
27245,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9581699522451894,0.9
27245,native_rows,none,random_forest,median_frequency,hjorth_complexity,0.9214730477275598,0.9
27245,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9657566271930088,0.9
27245,native_rows,jackknife_median,logistic_regression,mean_frequency,median_frequency,0.9050057659787368,0.9
27245,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9778082855646695,0.9
27245,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9657566271930088,0.9
27245,native_rows,jackknife_median,extra_trees,mean_frequency,median_frequency,0.9050057659787368,0.9
27245,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9778082855646695,0.9
27245,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9657566271930088,0.9
27245,native_rows,jackknife_median,random_forest,mean_frequency,median_frequency,0.9050057659787368,0.9
27245,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9778082855646695,0.9
27245,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.976078574279029,0.9
27245,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9718089099869944,0.9
27245,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9435785353096556,0.9
27245,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9472339538780007,0.9
27245,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9739837457786003,0.9
27245,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9145351106982141,0.9
27245,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9472339538780007,0.9
27245,native_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9739837457786003,0.9
